checkpoint,name,iteration,device,vs_random_avg_profit,vs_random_completed_games,vs_random_invalid_state_games,vs_random_invalid_state_count,vs_random_non_zero_sum_games,vs_random_setup_errors,vs_random_requested_games,vs_random_sanitized_actions,vs_random_agent_actions,vs_random_agent_fold_actions,vs_random_agent_check_call_actions,vs_random_agent_raise_actions,vs_random_agent_fold_rate,vs_random_agent_check_call_rate,vs_random_agent_raise_rate,vs_random_agent_preflop_actions,vs_random_agent_preflop_folds,vs_random_agent_preflop_fold_rate,vs_checkpoint_pool_avg_profit,vs_checkpoint_pool_completed_games,vs_checkpoint_pool_invalid_state_games,vs_checkpoint_pool_invalid_state_count,vs_checkpoint_pool_non_zero_sum_games,vs_checkpoint_pool_setup_errors,vs_checkpoint_pool_requested_games,vs_checkpoint_pool_sanitized_actions,vs_checkpoint_pool_agent_actions,vs_checkpoint_pool_agent_fold_actions,vs_checkpoint_pool_agent_check_call_actions,vs_checkpoint_pool_agent_raise_actions,vs_checkpoint_pool_agent_fold_rate,vs_checkpoint_pool_agent_check_call_rate,vs_checkpoint_pool_agent_raise_rate,vs_checkpoint_pool_agent_preflop_actions,vs_checkpoint_pool_agent_preflop_folds,vs_checkpoint_pool_agent_preflop_fold_rate
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_34800.pt,*checkpoint_iter_mixed_iter_34800.pt,34800,cpu,-21.223913968945475,100,0,0,0,0,100,0,199,89,59,51,0.4472361809045226,0.2964824120603015,0.2562814070351759,155,70,0.45161290322580644,14.345605600346445,100,0,0,0,0,100,0,183,78,58,47,0.4262295081967213,0.31693989071038253,0.2568306010928962,162,67,0.41358024691358025
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_34900.pt,*checkpoint_iter_mixed_iter_34900.pt,34900,cpu,-1.2000832965234225,100,0,0,0,0,100,0,222,63,100,59,0.28378378378378377,0.45045045045045046,0.26576576576576577,156,50,0.32051282051282054,42.12084578613322,100,0,0,0,0,100,0,197,58,96,43,0.29441624365482233,0.4873096446700508,0.2182741116751269,159,43,0.27044025157232704
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_35000.pt,*checkpoint_iter_mixed_iter_35000.pt,35000,cpu,-7.014552561685739,100,0,0,0,0,100,0,199,68,79,52,0.3417085427135678,0.3969849246231156,0.2613065326633166,157,57,0.3630573248407643,19.62501247516152,100,0,0,0,0,100,0,185,56,89,40,0.3027027027027027,0.4810810810810811,0.21621621621621623,158,46,0.2911392405063291
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_35100.pt,*checkpoint_iter_mixed_iter_35100.pt,35100,cpu,11.772788300987719,100,0,0,0,0,100,0,185,64,70,51,0.34594594594594597,0.3783783783783784,0.2756756756756757,153,56,0.3660130718954248,39.8453046149962,100,0,0,0,0,100,0,178,57,78,43,0.3202247191011236,0.43820224719101125,0.24157303370786518,157,50,0.3184713375796178
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_35200.pt,*checkpoint_iter_mixed_iter_35200.pt,35200,cpu,5.45993439825836,100,0,0,0,0,100,0,181,66,66,49,0.36464088397790057,0.36464088397790057,0.27071823204419887,151,58,0.3841059602649007,18.758942702449698,100,0,0,0,0,100,0,164,69,55,40,0.42073170731707316,0.3353658536585366,0.24390243902439024,155,68,0.43870967741935485
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_35300.pt,*checkpoint_iter_mixed_iter_35300.pt,35300,cpu,-4.926708708615849,100,0,0,0,0,100,0,195,62,75,58,0.31794871794871793,0.38461538461538464,0.29743589743589743,153,50,0.32679738562091504,46.00521101246071,100,0,0,0,0,100,0,179,62,77,40,0.3463687150837989,0.4301675977653631,0.22346368715083798,160,55,0.34375
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_35400.pt,*checkpoint_iter_mixed_iter_35400.pt,35400,cpu,-1.107924464354926,100,0,0,0,0,100,0,178,69,62,47,0.38764044943820225,0.34831460674157305,0.2640449438202247,151,59,0.39072847682119205,31.05908363726875,100,0,0,0,0,100,0,173,61,69,43,0.35260115606936415,0.3988439306358382,0.24855491329479767,156,56,0.358974358974359
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_35500.pt,*checkpoint_iter_mixed_iter_35500.pt,35500,cpu,-5.43913051463211,100,0,0,0,0,100,0,177,78,51,48,0.4406779661016949,0.288135593220339,0.2711864406779661,146,66,0.4520547945205479,24.21753480128091,100,0,0,0,0,100,0,168,66,63,39,0.39285714285714285,0.375,0.23214285714285715,154,61,0.3961038961038961
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_35600.pt,*checkpoint_iter_mixed_iter_35600.pt,35600,cpu,-18.116335061176205,100,0,0,0,0,100,0,195,79,64,52,0.40512820512820513,0.3282051282051282,0.26666666666666666,149,61,0.40939597315436244,25.666289625028167,100,0,0,0,0,100,0,171,67,64,40,0.391812865497076,0.3742690058479532,0.23391812865497075,156,62,0.3974358974358974
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_35700.pt,*checkpoint_iter_mixed_iter_35700.pt,35700,cpu,-15.21612556636968,100,0,0,0,0,100,0,195,81,63,51,0.4153846153846154,0.3230769230769231,0.26153846153846155,149,62,0.4161073825503356,36.065004049341056,100,0,0,0,0,100,0,166,69,61,36,0.41566265060240964,0.3674698795180723,0.21686746987951808,157,66,0.42038216560509556
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_35800.pt,*checkpoint_iter_mixed_iter_35800.pt,35800,cpu,-17.740470231051404,100,0,0,0,0,100,0,199,87,60,52,0.4371859296482412,0.3015075376884422,0.2613065326633166,152,68,0.4473684210526316,32.5264000293512,100,0,0,0,0,100,0,166,74,57,35,0.4457831325301205,0.3433734939759036,0.21084337349397592,157,70,0.445859872611465
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_35900.pt,*checkpoint_iter_mixed_iter_35900.pt,35900,cpu,-9.575579125066966,100,0,0,0,0,100,0,167,91,41,35,0.5449101796407185,0.24550898203592814,0.20958083832335328,148,78,0.527027027027027,18.226223901101427,100,0,0,0,0,100,0,150,84,42,24,0.56,0.28,0.16,143,82,0.5734265734265734
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_36000.pt,*checkpoint_iter_mixed_iter_36000.pt,36000,cpu,-1.8327629303675836,100,0,0,0,0,100,0,195,80,50,65,0.41025641025641024,0.2564102564102564,0.3333333333333333,153,67,0.43790849673202614,18.40525519707629,100,0,0,0,0,100,0,178,70,52,56,0.39325842696629215,0.29213483146067415,0.3146067415730337,158,58,0.3670886075949367
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_36100.pt,*checkpoint_iter_mixed_iter_36100.pt,36100,cpu,-17.175541916763557,100,0,0,0,0,100,0,188,84,61,43,0.44680851063829785,0.324468085106383,0.22872340425531915,146,63,0.4315068493150685,29.517022475498408,100,0,0,0,0,100,0,176,71,60,45,0.4034090909090909,0.3409090909090909,0.2556818181818182,155,59,0.38064516129032255
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_36200.pt,*checkpoint_iter_mixed_iter_36200.pt,36200,cpu,-14.220365470146843,100,0,0,0,0,100,0,177,87,43,47,0.4915254237288136,0.24293785310734464,0.2655367231638418,149,73,0.4899328859060403,34.4912033121855,100,0,0,0,0,100,0,175,68,62,45,0.38857142857142857,0.35428571428571426,0.2571428571428571,155,57,0.36774193548387096
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_36300.pt,*checkpoint_iter_mixed_iter_36300.pt,36300,cpu,-15.588285838588318,100,0,0,0,0,100,0,174,88,46,40,0.5057471264367817,0.26436781609195403,0.22988505747126436,148,78,0.527027027027027,21.061399636778138,100,0,0,0,0,100,0,175,73,60,42,0.41714285714285715,0.34285714285714286,0.24,154,62,0.4025974025974026
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_36400.pt,*checkpoint_iter_mixed_iter_36400.pt,36400,cpu,-12.376275441067696,100,0,0,0,0,100,0,176,89,52,35,0.5056818181818182,0.29545454545454547,0.19886363636363635,146,73,0.5,10.940870836685574,100,0,0,0,0,100,0,179,76,64,39,0.4245810055865922,0.3575418994413408,0.21787709497206703,156,64,0.41025641025641024
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_36500.pt,*checkpoint_iter_mixed_iter_36500.pt,36500,cpu,-17.768270284779987,100,0,0,0,0,100,0,192,83,61,48,0.4322916666666667,0.3177083333333333,0.25,155,66,0.4258064516129032,19.16284585103763,100,0,0,0,0,100,0,174,71,62,41,0.40804597701149425,0.3563218390804598,0.23563218390804597,155,58,0.3741935483870968
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_36600.pt,*checkpoint_iter_mixed_iter_36600.pt,36600,cpu,-15.104050723309435,100,0,0,0,0,100,0,191,87,56,48,0.45549738219895286,0.2931937172774869,0.2513089005235602,149,66,0.4429530201342282,23.933370907732236,100,0,0,0,0,100,0,175,71,65,39,0.4057142857142857,0.37142857142857144,0.22285714285714286,155,58,0.3741935483870968
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_36700.pt,*checkpoint_iter_mixed_iter_36700.pt,36700,cpu,-14.206536381582634,100,0,0,0,0,100,0,177,83,55,39,0.4689265536723164,0.3107344632768362,0.22033898305084745,147,70,0.47619047619047616,27.123511982033776,100,0,0,0,0,100,0,177,69,66,42,0.3898305084745763,0.3728813559322034,0.23728813559322035,155,58,0.3741935483870968
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_36800.pt,*checkpoint_iter_mixed_iter_36800.pt,36800,cpu,-9.354839028021898,100,0,0,0,0,100,0,181,80,54,47,0.4419889502762431,0.2983425414364641,0.2596685082872928,149,67,0.44966442953020136,31.480805617813168,100,0,0,0,0,100,0,175,64,70,41,0.3657142857142857,0.4,0.2342857142857143,154,54,0.35064935064935066
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_36900.pt,*checkpoint_iter_mixed_iter_36900.pt,36900,cpu,-28.555128148580852,100,0,0,0,0,100,0,191,73,69,49,0.38219895287958117,0.3612565445026178,0.25654450261780104,150,56,0.37333333333333335,38.02714036103771,100,0,0,0,0,100,0,154,67,47,40,0.43506493506493504,0.3051948051948052,0.2597402597402597,148,65,0.4391891891891892
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_37000.pt,*checkpoint_iter_mixed_iter_37000.pt,37000,cpu,-9.01286022622359,100,0,0,0,0,100,0,191,73,68,50,0.38219895287958117,0.35602094240837695,0.2617801047120419,153,57,0.37254901960784315,43.00529273458505,100,0,0,0,0,100,0,173,59,73,41,0.34104046242774566,0.42196531791907516,0.23699421965317918,153,52,0.33986928104575165
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_37100.pt,*checkpoint_iter_mixed_iter_37100.pt,37100,cpu,2.4947680383287594,100,0,0,0,0,100,0,192,70,67,55,0.3645833333333333,0.3489583333333333,0.2864583333333333,153,55,0.35947712418300654,55.663792468408644,100,0,0,0,0,100,0,174,52,79,43,0.2988505747126437,0.4540229885057471,0.2471264367816092,156,45,0.28846153846153844
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_37200.pt,*checkpoint_iter_mixed_iter_37200.pt,37200,cpu,-21.294619357950225,100,0,0,0,0,100,0,191,70,72,49,0.36649214659685864,0.3769633507853403,0.25654450261780104,150,54,0.36,47.505851342344776,100,0,0,0,0,100,0,174,57,74,43,0.3275862068965517,0.42528735632183906,0.2471264367816092,153,49,0.3202614379084967
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_37300.pt,*checkpoint_iter_mixed_iter_37300.pt,37300,cpu,-24.694418189080526,100,0,0,0,0,100,0,191,71,70,50,0.3717277486910995,0.36649214659685864,0.2617801047120419,150,54,0.36,63.984688497905,100,0,0,0,0,100,0,166,54,73,39,0.3253012048192771,0.4397590361445783,0.23493975903614459,150,48,0.32
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_37400.pt,*checkpoint_iter_mixed_iter_37400.pt,37400,cpu,-0.6439150930532879,100,0,0,0,0,100,0,177,68,67,42,0.384180790960452,0.3785310734463277,0.23728813559322035,149,58,0.38926174496644295,33.65564318915817,100,0,0,0,0,100,0,173,62,71,40,0.3583815028901734,0.41040462427745666,0.23121387283236994,156,54,0.34615384615384615
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_37500.pt,*checkpoint_iter_mixed_iter_37500.pt,37500,cpu,-26.60690582421129,100,0,0,0,0,100,0,191,70,73,48,0.36649214659685864,0.38219895287958117,0.2513089005235602,150,53,0.35333333333333333,57.5324999042941,100,0,0,0,0,100,0,176,57,81,38,0.32386363636363635,0.4602272727272727,0.2159090909090909,159,50,0.31446540880503143
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_37600.pt,*checkpoint_iter_mixed_iter_37600.pt,37600,cpu,-13.063312894447103,100,0,0,0,0,100,0,192,72,69,51,0.375,0.359375,0.265625,152,57,0.375,53.7607679282509,100,0,0,0,0,100,0,177,57,82,38,0.3220338983050847,0.4632768361581921,0.21468926553672316,159,49,0.3081761006289308
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_37700.pt,*checkpoint_iter_mixed_iter_37700.pt,37700,cpu,-0.813081858006617,100,0,0,0,0,100,0,192,74,66,52,0.3854166666666667,0.34375,0.2708333333333333,155,59,0.38064516129032255,32.251144951745424,100,0,0,0,0,100,0,173,68,74,31,0.3930635838150289,0.4277456647398844,0.1791907514450867,158,61,0.3860759493670886
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_37800.pt,*checkpoint_iter_mixed_iter_37800.pt,37800,cpu,-15.109848042068744,100,0,0,0,0,100,0,190,74,73,43,0.3894736842105263,0.38421052631578945,0.22631578947368422,151,62,0.4105960264900662,26.356145210901076,100,0,0,0,0,100,0,176,67,78,31,0.3806818181818182,0.4431818181818182,0.17613636363636365,159,59,0.3710691823899371
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_37900.pt,*checkpoint_iter_mixed_iter_37900.pt,37900,cpu,-20.422405302327956,100,0,0,0,0,100,0,191,68,78,45,0.35602094240837695,0.4083769633507853,0.2356020942408377,150,53,0.35333333333333333,53.639393177127594,100,0,0,0,0,100,0,177,59,81,37,0.3333333333333333,0.4576271186440678,0.20903954802259886,160,52,0.325
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_38000.pt,*checkpoint_iter_mixed_iter_38000.pt,38000,cpu,-19.496108514778555,100,0,0,0,0,100,0,177,81,50,46,0.4576271186440678,0.2824858757062147,0.2598870056497175,149,71,0.47651006711409394,52.63539959092364,100,0,0,0,0,100,0,171,56,66,49,0.32748538011695905,0.38596491228070173,0.28654970760233917,150,49,0.32666666666666666
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_38100.pt,*checkpoint_iter_mixed_iter_38100.pt,38100,cpu,9.130026209666054,100,0,0,0,0,100,0,174,86,53,35,0.4942528735632184,0.3045977011494253,0.20114942528735633,146,75,0.5136986301369864,30.85039488707896,100,0,0,0,0,100,0,152,78,43,31,0.5131578947368421,0.28289473684210525,0.20394736842105263,144,76,0.5277777777777778
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_38200.pt,*checkpoint_iter_mixed_iter_38200.pt,38200,cpu,-15.539429327203479,100,0,0,0,0,100,0,180,88,50,42,0.4888888888888889,0.2777777777777778,0.23333333333333334,152,73,0.48026315789473684,16.674442462541336,100,0,0,0,0,100,0,177,79,55,43,0.4463276836158192,0.3107344632768362,0.24293785310734464,159,68,0.4276729559748428
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_38300.pt,*checkpoint_iter_mixed_iter_38300.pt,38300,cpu,-9.426147814957927,100,0,0,0,0,100,0,186,86,56,44,0.46236559139784944,0.3010752688172043,0.23655913978494625,154,75,0.487012987012987,1.6052709420895286,100,0,0,0,0,100,0,172,84,51,37,0.4883720930232558,0.29651162790697677,0.21511627906976744,157,75,0.47770700636942676
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_38400.pt,*checkpoint_iter_mixed_iter_38400.pt,38400,cpu,-3.0229641392809254,100,0,0,0,0,100,0,193,84,63,46,0.43523316062176165,0.32642487046632124,0.23834196891191708,147,64,0.43537414965986393,40.62431326294367,100,0,0,0,0,100,0,171,67,64,40,0.391812865497076,0.3742690058479532,0.23391812865497075,157,61,0.3885350318471338
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_38500.pt,*checkpoint_iter_mixed_iter_38500.pt,38500,cpu,-7.080778339431199,100,0,0,0,0,100,0,192,80,65,47,0.4166666666666667,0.3385416666666667,0.24479166666666666,150,61,0.4066666666666667,40.67313428479794,100,0,0,0,0,100,0,178,67,65,46,0.37640449438202245,0.3651685393258427,0.25842696629213485,158,58,0.3670886075949367
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_38600.pt,*checkpoint_iter_mixed_iter_38600.pt,38600,cpu,-15.941386392083587,100,0,0,0,0,100,0,192,77,68,47,0.4010416666666667,0.3541666666666667,0.24479166666666666,154,62,0.4025974025974026,27.391398947309245,100,0,0,0,0,100,0,173,67,72,34,0.3872832369942196,0.4161849710982659,0.19653179190751446,157,59,0.37579617834394907
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_38700.pt,*checkpoint_iter_mixed_iter_38700.pt,38700,cpu,-26.816883232525353,100,0,0,0,0,100,0,205,81,77,47,0.3951219512195122,0.375609756097561,0.22926829268292684,156,64,0.41025641025641024,24.444852131350878,100,0,0,0,0,100,0,179,68,76,35,0.37988826815642457,0.4245810055865922,0.19553072625698323,160,57,0.35625
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_38800.pt,*checkpoint_iter_mixed_iter_38800.pt,38800,cpu,-1.7951306158304214,100,0,0,0,0,100,0,143,91,34,18,0.6363636363636364,0.23776223776223776,0.1258741258741259,130,83,0.6384615384615384,17.776618801022508,100,0,0,0,0,100,0,124,87,19,18,0.7016129032258065,0.1532258064516129,0.14516129032258066,120,84,0.7
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_38900.pt,*checkpoint_iter_mixed_iter_38900.pt,38900,cpu,0.33955186649359037,100,0,0,0,0,100,0,128,93,16,19,0.7265625,0.125,0.1484375,117,88,0.7521367521367521,2.4313809230600008,100,0,0,0,0,100,0,124,91,10,23,0.7338709677419355,0.08064516129032258,0.18548387096774194,121,89,0.7355371900826446
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_39000.pt,*checkpoint_iter_mixed_iter_39000.pt,39000,cpu,-2.7049223501587165,100,0,0,0,0,100,0,181,87,50,44,0.48066298342541436,0.27624309392265195,0.2430939226519337,147,73,0.4965986394557823,10.529955154112143,100,0,0,0,0,100,0,171,84,49,38,0.49122807017543857,0.28654970760233917,0.2222222222222222,153,78,0.5098039215686274
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_39100.pt,*checkpoint_iter_mixed_iter_39100.pt,39100,cpu,3.9832128504522877,100,0,0,0,0,100,0,162,87,40,35,0.5370370370370371,0.24691358024691357,0.21604938271604937,138,79,0.572463768115942,17.02117407982954,100,0,0,0,0,100,0,160,84,50,26,0.525,0.3125,0.1625,141,77,0.5460992907801419
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_39200.pt,*checkpoint_iter_mixed_iter_39200.pt,39200,cpu,2.429111301080468,100,0,0,0,0,100,0,166,82,44,40,0.4939759036144578,0.26506024096385544,0.24096385542168675,140,73,0.5214285714285715,12.589683457666288,100,0,0,0,0,100,0,165,82,48,35,0.49696969696969695,0.2909090909090909,0.21212121212121213,156,78,0.5
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_39300.pt,*checkpoint_iter_mixed_iter_39300.pt,39300,cpu,7.948563457664964,100,0,0,0,0,100,0,162,84,43,35,0.5185185185185185,0.2654320987654321,0.21604938271604937,142,78,0.5492957746478874,21.597321770477073,100,0,0,0,0,100,0,163,82,55,26,0.5030674846625767,0.3374233128834356,0.15950920245398773,153,79,0.5163398692810458
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_39400.pt,*checkpoint_iter_mixed_iter_39400.pt,39400,cpu,0.6399366173565357,100,0,0,0,0,100,0,168,80,49,39,0.47619047619047616,0.2916666666666667,0.23214285714285715,142,72,0.5070422535211268,12.504165741436696,100,0,0,0,0,100,0,169,84,49,36,0.4970414201183432,0.28994082840236685,0.21301775147928995,152,78,0.5131578947368421
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_39500.pt,*checkpoint_iter_mixed_iter_39500.pt,39500,cpu,4.422637095365081,100,0,0,0,0,100,0,181,85,47,49,0.4696132596685083,0.2596685082872928,0.27071823204419887,143,72,0.5034965034965035,36.190867572473856,100,0,0,0,0,100,0,170,74,55,41,0.43529411764705883,0.3235294117647059,0.2411764705882353,154,68,0.44155844155844154
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_39600.pt,*checkpoint_iter_mixed_iter_39600.pt,39600,cpu,-20.25256666629477,100,0,0,0,0,100,0,192,79,62,51,0.4114583333333333,0.3229166666666667,0.265625,155,64,0.4129032258064516,15.772423398136358,100,0,0,0,0,100,0,174,71,69,34,0.40804597701149425,0.39655172413793105,0.19540229885057472,158,64,0.4050632911392405
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_39700.pt,*checkpoint_iter_mixed_iter_39700.pt,39700,cpu,-18.078058992655894,100,0,0,0,0,100,0,198,73,77,48,0.3686868686868687,0.3888888888888889,0.24242424242424243,155,57,0.36774193548387096,25.752856916819425,100,0,0,0,0,100,0,174,67,67,40,0.3850574712643678,0.3850574712643678,0.22988505747126436,155,58,0.3741935483870968
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_39800.pt,*checkpoint_iter_mixed_iter_39800.pt,39800,cpu,-7.756255490927719,100,0,0,0,0,100,0,195,75,73,47,0.38461538461538464,0.37435897435897436,0.24102564102564103,154,62,0.4025974025974026,34.36876554997096,100,0,0,0,0,100,0,174,63,68,43,0.3620689655172414,0.39080459770114945,0.2471264367816092,155,55,0.3548387096774194
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_39900.pt,*checkpoint_iter_mixed_iter_39900.pt,39900,cpu,-14.353159382505602,100,0,0,0,0,100,0,191,78,68,45,0.4083769633507853,0.35602094240837695,0.2356020942408377,149,60,0.40268456375838924,24.166581284101017,100,0,0,0,0,100,0,172,67,72,33,0.38953488372093026,0.4186046511627907,0.19186046511627908,155,58,0.3741935483870968
/Users/Jesse/Documents/csShi/goated-poker-ai-physical-implementation/models/standard/6_player/checkpoint_mixed/*checkpoint_iter_mixed_iter_40000.pt,*checkpoint_iter_mixed_iter_40000.pt,40000,cpu,-15.78957381887823,100,0,0,0,0,100,0,190,72,70,48,0.37894736842105264,0.3684210526315789,0.25263157894736843,151,55,0.36423841059602646,38.02929609464405,100,0,0,0,0,100,0,173,61,74,38,0.35260115606936415,0.4277456647398844,0.21965317919075145,153,52,0.33986928104575165
